 0.00000000000000E+0000  7.01000000000000E+0002 
 9.07029478458050E-0005  9.35000000000000E+0002 
 1.81405895691610E-0004  1.07200000000000E+0003 
 2.72108843537415E-0004  1.35900000000000E+0003 
 3.62811791383220E-0004  1.26600000000000E+0003 
 4.53514739229025E-0004  1.34900000000000E+0003 
 5.44217687074830E-0004  1.53800000000000E+0003 
 6.34920634920635E-0004  1.64000000000000E+0003 
 7.25623582766440E-0004  1.37100000000000E+0003 
 8.16326530612245E-0004  1.65500000000000E+0003 
 9.07029478458050E-0004  1.57800000000000E+0003 
 9.97732426303855E-0004  1.44400000000000E+0003 
 1.08843537414966E-0003  1.52400000000000E+0003 
 1.17913832199546E-0003  1.45500000000000E+0003 
 1.26984126984127E-0003  1.59500000000000E+0003 
 1.36054421768707E-0003  1.30400000000000E+0003 
 1.45124716553288E-0003  1.34800000000000E+0003 
 1.54195011337868E-0003  1.53200000000000E+0003 
 1.63265306122449E-0003  1.48500000000000E+0003 
 1.72335600907029E-0003  1.59600000000000E+0003 
 1.81405895691610E-0003  1.60600000000000E+0003 
 1.90476190476190E-0003  1.68000000000000E+0003 
 1.99546485260771E-0003  1.60400000000000E+0003 
 2.08616780045351E-0003  1.95100000000000E+0003 
 2.17687074829932E-0003  2.00900000000000E+0003 
 2.26757369614512E-0003  2.07700000000000E+0003 
 2.35827664399093E-0003  2.33200000000000E+0003 
 2.44897959183673E-0003  2.49000000000000E+0003 
 2.53968253968254E-0003  2.46700000000000E+0003 
 2.63038548752834E-0003  2.26700000000000E+0003 
 2.72108843537415E-0003  1.74700000000000E+0003 
 2.81179138321995E-0003  1.62400000000000E+0003 
 2.90249433106576E-0003  1.29900000000000E+0003 
 2.99319727891156E-0003  1.08500000000000E+0003 
 3.08390022675737E-0003  1.00400000000000E+0003 
 3.17460317460317E-0003  7.04000000000000E+0002 
 3.26530612244898E-0003  2.73000000000000E+0002 
 3.35600907029478E-0003  1.30000000000000E+0001 
 3.44671201814059E-0003 -3.00000000000000E+0000 
 3.53741496598639E-0003 -5.30000000000000E+0001 
 3.62811791383220E-0003 -8.00000000000000E+0001 
 3.71882086167800E-0003 -1.23000000000000E+0002 
 3.80952380952381E-0003  2.00000000000000E+0001 
 3.90022675736961E-0003 -2.83000000000000E+0002 
 3.99092970521542E-0003 -3.30000000000000E+0002 
 4.08163265306122E-0003 -2.75000000000000E+0002 
 4.17233560090703E-0003 -4.07000000000000E+0002 
 4.26303854875283E-0003 -5.80000000000000E+0002 
 4.35374149659864E-0003 -7.61000000000000E+0002 
 4.44444444444444E-0003 -9.50000000000000E+0002 
 4.53514739229025E-0003 -1.11700000000000E+0003 
 4.62585034013605E-0003 -1.15900000000000E+0003 
 4.71655328798186E-0003 -1.15500000000000E+0003 
 4.80725623582766E-0003 -1.17100000000000E+0003 
 4.89795918367347E-0003 -1.20600000000000E+0003 
 4.98866213151927E-0003 -1.25900000000000E+0003 
 5.07936507936508E-0003 -1.54200000000000E+0003 
 5.17006802721088E-0003 -1.34800000000000E+0003 
 5.26077097505669E-0003 -1.40600000000000E+0003 
 5.35147392290249E-0003 -1.37700000000000E+0003 
 5.44217687074830E-0003 -1.38500000000000E+0003 
 5.53287981859410E-0003 -1.38700000000000E+0003 
 5.62358276643991E-0003 -1.83300000000000E+0003 
 5.71428571428571E-0003 -1.72200000000000E+0003 
 5.80498866213152E-0003 -1.54700000000000E+0003 
 5.89569160997732E-0003 -1.76100000000000E+0003 
 5.98639455782313E-0003 -1.62400000000000E+0003 
 6.07709750566893E-0003 -1.87800000000000E+0003 
 6.16780045351474E-0003 -2.05800000000000E+0003 
 6.25850340136054E-0003 -2.07100000000000E+0003 
 6.34920634920635E-0003 -1.82400000000000E+0003 
 6.43990929705215E-0003 -1.72900000000000E+0003 
 6.53061224489796E-0003 -1.67800000000000E+0003 
 6.62131519274376E-0003 -2.19100000000000E+0003 
 6.71201814058957E-0003 -2.14200000000000E+0003 
 6.80272108843537E-0003 -2.24800000000000E+0003 
 6.89342403628118E-0003 -2.20600000000000E+0003 
 6.98412698412698E-0003 -2.14400000000000E+0003 
 7.07482993197279E-0003 -1.96700000000000E+0003 
 7.16553287981859E-0003 -1.86800000000000E+0003 
 7.25623582766440E-0003 -1.83500000000000E+0003 
 7.34693877551020E-0003 -1.67400000000000E+0003 
 7.43764172335601E-0003 -1.42200000000000E+0003 
 7.52834467120181E-0003 -1.21700000000000E+0003 
 7.61904761904762E-0003 -1.02800000000000E+0003 
 7.70975056689342E-0003 -7.99000000000000E+0002 
 7.80045351473923E-0003 -6.60000000000000E+0002 
 7.89115646258503E-0003 -4.93000000000000E+0002 
 7.98185941043084E-0003 -4.43000000000000E+0002 
 8.07256235827665E-0003 -2.70000000000000E+0001 
 8.16326530612245E-0003  1.78000000000000E+0002 
 8.25396825396825E-0003  9.50000000000000E+0001 
 8.34467120181406E-0003  3.39000000000000E+0002 
 8.43537414965986E-0003  7.93000000000000E+0002 
 8.52607709750567E-0003  1.11500000000000E+0003 
 8.61678004535147E-0003  1.43000000000000E+0003 
 8.70748299319728E-0003  1.79500000000000E+0003 
 8.79818594104308E-0003  1.85100000000000E+0003 
 8.88888888888889E-0003  2.31400000000000E+0003 
 8.97959183673469E-0003  2.51000000000000E+0003 
 9.07029478458050E-0003  2.72700000000000E+0003 
 9.16099773242630E-0003  2.99700000000000E+0003 
 9.25170068027211E-0003  3.19100000000000E+0003 
 9.34240362811791E-0003  3.40100000000000E+0003 
 9.43310657596372E-0003  3.51500000000000E+0003 
 9.52380952380953E-0003  3.56700000000000E+0003 
 9.61451247165533E-0003  3.75900000000000E+0003 
 9.70521541950113E-0003  3.91000000000000E+0003 
 9.79591836734694E-0003  3.85200000000000E+0003 
 9.88662131519274E-0003  3.63200000000000E+0003 
 9.97732426303855E-0003  3.60800000000000E+0003 
 1.00680272108843E-0002  3.78400000000000E+0003 
 1.01587301587301E-0002  3.98000000000000E+0003 
 1.02494331065759E-0002  3.94100000000000E+0003 
 1.03401360544217E-0002  3.80700000000000E+0003 
 1.04308390022675E-0002  3.62300000000000E+0003 
 1.05215419501133E-0002  3.50400000000000E+0003 
 1.06122448979591E-0002  3.48500000000000E+0003 
 1.07029478458049E-0002  3.42200000000000E+0003 
 1.07936507936507E-0002  3.31900000000000E+0003 
 1.08843537414966E-0002  3.14200000000000E+0003 
 1.09750566893424E-0002  2.86600000000000E+0003 
 1.10657596371882E-0002  2.82500000000000E+0003 
 1.11564625850340E-0002  2.63400000000000E+0003 
 1.12471655328798E-0002  2.29300000000000E+0003 
 1.13378684807256E-0002  2.13900000000000E+0003 
 1.14285714285714E-0002  1.86500000000000E+0003 
 1.15192743764172E-0002  1.64300000000000E+0003 
 1.16099773242630E-0002  1.37300000000000E+0003 
 1.17006802721088E-0002  1.26400000000000E+0003 
 1.17913832199546E-0002  9.87000000000000E+0002 
 1.18820861678004E-0002  7.75000000000000E+0002 
 1.19727891156462E-0002  6.34000000000000E+0002 
 1.20634920634920E-0002  4.36000000000000E+0002 
 1.21541950113378E-0002 -1.70000000000000E+0001 
 1.22448979591836E-0002 -2.81000000000000E+0002 
 1.23356009070294E-0002 -7.27000000000000E+0002 
 1.24263038548752E-0002 -8.14000000000000E+0002 
 1.25170068027210E-0002 -1.10800000000000E+0003 
 1.26077097505668E-0002 -1.72100000000000E+0003 
 1.26984126984127E-0002 -2.22900000000000E+0003 
 1.27891156462585E-0002 -2.68000000000000E+0003 
 1.28798185941043E-0002 -3.11100000000000E+0003 
 1.29705215419501E-0002 -4.09900000000000E+0003 
 1.30612244897959E-0002 -4.75700000000000E+0003 
 1.31519274376417E-0002 -5.39800000000000E+0003 
 1.32426303854875E-0002 -5.74300000000000E+0003 
 1.33333333333333E-0002 -6.24300000000000E+0003 
 1.34240362811791E-0002 -6.74100000000000E+0003 
 1.35147392290249E-0002 -7.10800000000000E+0003 
 1.36054421768707E-0002 -7.37200000000000E+0003 
 1.36961451247165E-0002 -7.73000000000000E+0003 
 1.37868480725623E-0002 -7.63800000000000E+0003 
 1.38775510204081E-0002 -7.75700000000000E+0003 
 1.39682539682539E-0002 -7.94400000000000E+0003 
 1.40589569160997E-0002 -8.10200000000000E+0003 
 1.41496598639455E-0002 -8.01800000000000E+0003 
 1.42403628117913E-0002 -8.16300000000000E+0003 
 1.43310657596371E-0002 -7.87600000000000E+0003 
 1.44217687074829E-0002 -7.56000000000000E+0003 
 1.45124716553288E-0002 -7.49700000000000E+0003 
 1.46031746031746E-0002 -7.64400000000000E+0003 
 1.46938775510204E-0002 -7.37200000000000E+0003 
 1.47845804988662E-0002 -7.21500000000000E+0003 
 1.48752834467120E-0002 -7.12700000000000E+0003 
 1.49659863945578E-0002 -6.94800000000000E+0003 
 1.50566893424036E-0002 -6.48000000000000E+0003 
 1.51473922902494E-0002 -6.93800000000000E+0003 
 1.52380952380952E-0002 -6.58700000000000E+0003 
 1.53287981859410E-0002 -6.23900000000000E+0003 
 1.54195011337868E-0002 -5.94400000000000E+0003 
 1.55102040816326E-0002 -5.39100000000000E+0003 
 1.56009070294784E-0002 -5.49400000000000E+0003 
 1.56916099773243E-0002 -5.26900000000000E+0003 
 1.57823129251701E-0002 -4.68500000000000E+0003 
 1.58730158730159E-0002 -4.04600000000000E+0003 
 1.59637188208617E-0002 -3.14300000000000E+0003 
 1.60544217687075E-0002 -2.67300000000000E+0003 
 1.61451247165533E-0002 -1.67800000000000E+0003 
 1.62358276643991E-0002 -1.10400000000000E+0003 
 1.63265306122449E-0002 -1.49000000000000E+0002 
 1.64172335600907E-0002  6.41000000000000E+0002 
 1.65079365079365E-0002  1.41400000000000E+0003 
 1.65986394557823E-0002  2.21500000000000E+0003 
 1.66893424036281E-0002  2.72800000000000E+0003 
 1.67800453514739E-0002  3.16600000000000E+0003 
 1.68707482993197E-0002  3.67400000000000E+0003 
 1.69614512471655E-0002  4.01300000000000E+0003 
 1.70521541950113E-0002  3.99900000000000E+0003 
 1.71428571428571E-0002  4.32400000000000E+0003 
 1.72335600907029E-0002  4.31400000000000E+0003 
 1.73242630385488E-0002  4.06100000000000E+0003 
 1.74149659863946E-0002  4.10800000000000E+0003 
 1.75056689342404E-0002  4.21100000000000E+0003 
 1.75963718820862E-0002  4.41900000000000E+0003 
 1.76870748299320E-0002  4.38300000000000E+0003 
 1.77777777777778E-0002  4.40400000000000E+0003 
 1.78684807256236E-0002  4.42000000000000E+0003 
 1.79591836734694E-0002  4.65900000000000E+0003 
 1.80498866213152E-0002  4.67900000000000E+0003 
 1.81405895691610E-0002  4.76300000000000E+0003 
 1.82312925170068E-0002  4.70200000000000E+0003 
 1.83219954648526E-0002  4.74900000000000E+0003 
 1.84126984126984E-0002  4.68000000000000E+0003 
 1.85034013605442E-0002  4.68800000000000E+0003 
 1.85941043083900E-0002  4.38000000000000E+0003 
 1.86848072562358E-0002  4.18200000000000E+0003 
 1.87755102040816E-0002  3.78400000000000E+0003 
 1.88662131519274E-0002  3.71700000000000E+0003 
 1.89569160997732E-0002  3.42700000000000E+0003 
 1.90476190476190E-0002  3.18800000000000E+0003 
 1.91383219954649E-0002  2.86200000000000E+0003 
 1.92290249433107E-0002  2.56800000000000E+0003 
 1.93197278911565E-0002  2.44300000000000E+0003 
 1.94104308390023E-0002  2.25600000000000E+0003 
 1.95011337868481E-0002  2.01000000000000E+0003 
 1.95918367346939E-0002  1.81000000000000E+0003 
 1.96825396825397E-0002  1.71700000000000E+0003 
 1.97732426303855E-0002  1.60900000000000E+0003 
 1.98639455782313E-0002  1.49000000000000E+0003 
 1.99546485260771E-0002  1.37400000000000E+0003 
 2.00453514739229E-0002  1.22100000000000E+0003 
 2.01360544217687E-0002  1.30700000000000E+0003 
 2.02267573696145E-0002  1.22700000000000E+0003 
 2.03174603174603E-0002  1.03600000000000E+0003 
 2.04081632653061E-0002  8.83000000000000E+0002 
 2.04988662131519E-0002  7.88000000000000E+0002 
 2.05895691609977E-0002  1.11700000000000E+0003 
 2.06802721088435E-0002  1.09500000000000E+0003 
 2.07709750566893E-0002  1.10600000000000E+0003 
 2.08616780045351E-0002  8.33000000000000E+0002 
 2.09523809523810E-0002  7.62000000000000E+0002 
 2.10430839002268E-0002  7.76000000000000E+0002 
 2.11337868480726E-0002  9.28000000000000E+0002 
 2.12244897959184E-0002  7.48000000000000E+0002 
 2.13151927437642E-0002  9.90000000000000E+0002 
 2.14058956916100E-0002  1.10500000000000E+0003 
 2.14965986394558E-0002  1.12100000000000E+0003 
 2.15873015873016E-0002  1.21200000000000E+0003 
 2.16780045351474E-0002  1.27600000000000E+0003 
 2.17687074829932E-0002  1.60800000000000E+0003 
 2.18594104308390E-0002  1.56000000000000E+0003 
 2.19501133786848E-0002  1.91100000000000E+0003 
 2.20408163265306E-0002  2.03600000000000E+0003 
 2.21315192743764E-0002  2.54000000000000E+0003 
 2.22222222222222E-0002  2.65100000000000E+0003 
 2.23129251700680E-0002  2.49400000000000E+0003 
 2.24036281179138E-0002  2.00800000000000E+0003 
 2.24943310657596E-0002  1.73500000000000E+0003 
 2.25850340136054E-0002  9.73000000000000E+0002 
 2.26757369614512E-0002  1.80000000000000E+0002 
 2.27664399092971E-0002 -5.62000000000000E+0002 
 2.28571428571429E-0002 -1.34200000000000E+0003 
 2.29478458049887E-0002 -2.37300000000000E+0003 
 2.30385487528345E-0002 -3.71100000000000E+0003 
 2.31292517006803E-0002 -4.62700000000000E+0003 
 2.32199546485261E-0002 -6.07000000000000E+0003 
 2.33106575963719E-0002 -7.18800000000000E+0003 
 2.34013605442177E-0002 -8.26600000000000E+0003 
 2.34920634920635E-0002 -9.19300000000000E+0003 
 2.35827664399093E-0002 -1.01700000000000E+0004 
 2.36734693877551E-0002 -1.10540000000000E+0004 
 2.37641723356009E-0002 -1.15560000000000E+0004 
 2.38548752834467E-0002 -1.20300000000000E+0004 
 2.39455782312925E-0002 -1.21070000000000E+0004 
 2.40362811791383E-0002 -1.22070000000000E+0004 
 2.41269841269841E-0002 -1.15760000000000E+0004 
 2.42176870748299E-0002 -1.09160000000000E+0004 
 2.43083900226757E-0002 -1.00500000000000E+0004 
 2.43990929705215E-0002 -8.80700000000000E+0003 
 2.44897959183673E-0002 -7.31000000000000E+0003 
 2.45804988662132E-0002 -5.50100000000000E+0003 
 2.46712018140590E-0002 -4.01300000000000E+0003 
 2.47619047619048E-0002 -2.39200000000000E+0003 
 2.48526077097506E-0002 -9.65000000000000E+0002 
 2.49433106575964E-0002  3.87000000000000E+0002 
 2.50340136054422E-0002  1.65500000000000E+0003 
 2.51247165532880E-0002  2.93800000000000E+0003 
 2.52154195011338E-0002  3.84000000000000E+0003 
 2.53061224489796E-0002  4.67900000000000E+0003 
 2.53968253968254E-0002  5.30300000000000E+0003 
 2.54875283446712E-0002  6.03400000000000E+0003 
 2.55782312925170E-0002  6.49900000000000E+0003 
 2.56689342403628E-0002  6.39200000000000E+0003 
 2.57596371882086E-0002  6.20000000000000E+0003 
 2.58503401360544E-0002  6.26600000000000E+0003 
 2.59410430839002E-0002  5.76800000000000E+0003 
 2.60317460317460E-0002  5.46600000000000E+0003 
 2.61224489795918E-0002  5.03100000000000E+0003 
 2.62131519274376E-0002  4.24400000000000E+0003 
 2.63038548752834E-0002  3.61900000000000E+0003 
 2.63945578231293E-0002  3.10100000000000E+0003 
 2.64852607709751E-0002  2.72900000000000E+0003 
 2.65759637188209E-0002  2.29900000000000E+0003 
 2.66666666666667E-0002  1.85800000000000E+0003 
 2.67573696145125E-0002  1.36000000000000E+0003 
 2.68480725623583E-0002  9.59000000000000E+0002 
 2.69387755102041E-0002  4.58000000000000E+0002 
 2.70294784580499E-0002  3.80000000000000E+0001 
 2.71201814058957E-0002 -2.53000000000000E+0002 
 2.72108843537415E-0002 -6.57000000000000E+0002 
 2.73015873015873E-0002 -9.65000000000000E+0002 
 2.73922902494331E-0002 -1.56400000000000E+0003 
 2.74829931972789E-0002 -2.16400000000000E+0003 
 2.75736961451247E-0002 -2.68900000000000E+0003 
 2.76643990929705E-0002 -2.67500000000000E+0003 
 2.77551020408163E-0002 -2.74800000000000E+0003 
 2.78458049886621E-0002 -3.11400000000000E+0003 
 2.79365079365079E-0002 -3.36000000000000E+0003 
 2.80272108843537E-0002 -3.71000000000000E+0003 
 2.81179138321995E-0002 -3.67000000000000E+0003 
 2.82086167800454E-0002 -3.83600000000000E+0003 
 2.82993197278912E-0002 -4.07800000000000E+0003 
 2.83900226757370E-0002 -4.25900000000000E+0003 
 2.84807256235828E-0002 -4.28500000000000E+0003 
 2.85714285714286E-0002 -4.42400000000000E+0003 
 2.86621315192744E-0002 -4.36100000000000E+0003 
 2.87528344671202E-0002 -4.02800000000000E+0003 
 2.88435374149660E-0002 -3.80000000000000E+0003 
 2.89342403628118E-0002 -3.20500000000000E+0003 
 2.90249433106576E-0002 -2.51100000000000E+0003 
 2.91156462585034E-0002 -2.17600000000000E+0003 
 2.92063492063492E-0002 -1.58500000000000E+0003 
 2.92970521541950E-0002 -6.24000000000000E+0002 
 2.93877551020408E-0002  4.52000000000000E+0002 
 2.94784580498866E-0002  1.24800000000000E+0003 
 2.95691609977324E-0002  1.98800000000000E+0003 
 2.96598639455782E-0002  2.95700000000000E+0003 
 2.97505668934240E-0002  4.28700000000000E+0003 
 2.98412698412698E-0002  5.69100000000000E+0003 
 2.99319727891156E-0002  6.98700000000000E+0003 
 3.00226757369615E-0002  8.30600000000000E+0003 
 3.01133786848073E-0002  9.47900000000000E+0003 
 3.02040816326531E-0002  1.07670000000000E+0004 
 3.02947845804989E-0002  1.17280000000000E+0004 
 3.03854875283447E-0002  1.24180000000000E+0004 
 3.04761904761905E-0002  1.30610000000000E+0004 
 3.05668934240363E-0002  1.36320000000000E+0004 
 3.06575963718821E-0002  1.40300000000000E+0004 
 3.07482993197279E-0002  1.40970000000000E+0004 
 3.08390022675737E-0002  1.40100000000000E+0004 
 3.09297052154195E-0002  1.36760000000000E+0004 
 3.10204081632653E-0002  1.31070000000000E+0004 
 3.11111111111111E-0002  1.23700000000000E+0004 
 3.12018140589569E-0002  1.11950000000000E+0004 
 3.12925170068027E-0002  1.00910000000000E+0004 
 3.13832199546485E-0002  8.96300000000000E+0003 
 3.14739229024943E-0002  7.40600000000000E+0003 
 3.15646258503401E-0002  6.08100000000000E+0003 
 3.16553287981859E-0002  4.65700000000000E+0003 
 3.17460317460317E-0002  3.39200000000000E+0003 
 3.18367346938775E-0002  2.12700000000000E+0003 
 3.19274376417234E-0002  6.85000000000000E+0002 
 3.20181405895692E-0002 -1.99000000000000E+0002 
